num,first,second
1070,-74.012987,40.709915
1071,-74.011826,40.71331
1072,-74.012636,40.71205
1073,-74.010997,40.711582
1074,-74.015464,40.711808
1075,-74.012533,40.712003
1076,-74.013964,40.709829
1077,-74.012676,40.710145
1078,-74.011414,40.711015
1079,-74.011652,40.71172
1080,-74.015381,40.711398
1081,-74.014203,40.711071
1082,-74.01191,40.71112
1083,-74.015492,40.711768
1084,-74.013337,40.71207
1085,-74.012141,40.713448
1086,-74.015709,40.71186
1087,-74.014488,40.712292
1088,-74.014525,40.71363
1089,-74.014814,40.710922
1090,-74.013102,40.711123
1091,-74.011979,40.712709
1092,-74.013679,40.712443
1093,-74.013006,40.709747
1094,-74.010422,40.71189
1095,-74.011314,40.712964
1096,-74.015197,40.711123
1097,-74.013621,40.712471
1098,-74.014651,40.711074
1099,-74.012889,40.711951
1100,-74.012264,40.710784
1101,-74.012128,40.711394
1102,-74.012093,40.712561
1103,-74.012952,40.710104
1104,-74.012289,40.713737
1105,-74.012038,40.710226
1106,-74.011224,40.711845
1107,-74.012639,40.713341
1108,-74.013309,40.710424
1109,-74.015093,40.710909
1110,-74.011286,40.710713
1111,-74.013407,40.711028
1112,-74.012639,40.7134
1113,-74.012446,40.71183
1114,-74.015521,40.712356
1115,-74.013166,40.713597
1116,-74.012866,40.710877
1117,-74.013551,40.710674
1118,-74.013573,40.713237
1119,-74.013432,40.713579
1120,-74.014667,40.713089
1121,-74.011448,40.713141
1122,-74.015304,40.711108
1123,-74.011264,40.711784
1124,-74.013219,40.713301
1125,-74.011398,40.712519
1126,-74.012616,40.711627
1127,-74.013778,40.712458
1128,-74.012136,40.713433
1129,-74.012323,40.711381
1130,-74.011362,40.711913
1131,-74.011764,40.710228
1132,-74.013912,40.712913
1133,-74.014889,40.710994
1134,-74.013253,40.712281
1135,-74.012532,40.713378
1136,-74.014992,40.711881
1137,-74.013544,40.713802
1138,-74.012458,40.713613
1139,-74.012101,40.713291
1140,-74.014357,40.711538
1141,-74.011113,40.712609
1142,-74.01105,40.71187
1143,-74.011578,40.712689
1144,-74.014912,40.711023
1145,-74.011041,40.712466
1146,-74.012174,40.713365
1147,-74.01436,40.712544
1148,-74.010592,40.711629
1149,-74.014433,40.712649
1150,-74.012296,40.713466
1151,-74.014411,40.710421
1152,-74.011106,40.711843
1153,-74.011919,40.711377
1154,-74.011096,40.713025
1155,-74.0149,40.71255
1156,-74.010834,40.712179
1157,-74.015231,40.711183
1158,-74.015167,40.711456
1159,-74.011455,40.710951
1160,-74.01221,40.71023
1161,-74.014242,40.713313
1162,-74.014234,40.711243
1163,-74.012404,40.711127
1164,-74.014513,40.710627
1165,-74.014502,40.712178
1166,-74.012903,40.71335
1167,-74.012178,40.713253
1168,-74.012716,40.711136
1169,-74.011587,40.711201
1170,-74.012243,40.711366
1171,-74.013743,40.711068
1172,-74.01455,40.71155
1173,-74.013058,40.713488
1174,-74.013183,40.709924
1175,-74.012408,40.711366
1176,-74.01409,40.713378
1177,-74.014409,40.712391
1178,-74.013448,40.711415
1179,-74.010958,40.712784
1180,-74.013328,40.713277
1181,-74.013719,40.712637
1182,-74.014556,40.710708
1183,-74.013463,40.712817
1184,-74.012519,40.711089
1185,-74.011103,40.713131
1186,-74.011763,40.713375
1187,-74.010917,40.711252
1188,-74.011708,40.710636
1189,-74.014851,40.713081
1190,-74.013082,40.711705
1191,-74.012248,40.711545
1192,-74.013181,40.711416
1193,-74.013663,40.71115
1194,-74.013154,40.710725
1195,-74.014233,40.71178
1196,-74.011558,40.711237
1197,-74.014919,40.71142
1198,-74.014619,40.711239
1199,-74.012774,40.710046
1200,-74.014217,40.712941
1201,-74.012338,40.713355
1202,-74.013877,40.712255
1203,-74.013532,40.711544
1204,-74.013176,40.711339
1205,-74.013856,40.712981
1206,-74.011219,40.71175
1207,-74.011047,40.712182
1208,-74.014332,40.712645
1209,-74.012133,40.711188
1210,-74.012361,40.71198
1211,-74.01129,40.71139
1212,-74.013548,40.71107
1213,-74.013108,40.711015
1214,-74.014228,40.711991
1215,-74.01248,40.710965
1216,-74.012729,40.711669
1217,-74.011758,40.710657
1218,-74.014124,40.710507
1219,-74.01145,40.711846
1220,-74.013229,40.712862
1221,-74.013376,40.712084
1222,-74.012098,40.711489
1223,-74.011995,40.712163
1224,-74.012195,40.71306
1225,-74.014768,40.711076
1226,-74.011579,40.710845
1227,-74.013481,40.711531
1228,-74.014807,40.711876
1229,-74.012216,40.711916
1230,-74.011883,40.710945
1231,-74.014667,40.710912
1232,-74.014245,40.711726
1233,-74.013768,40.71047
1234,-74.014383,40.710646
1235,-74.011911,40.711015
1236,-74.012378,40.712575
1237,-74.013716,40.713417
1238,-74.011744,40.711438
1239,-74.014417,40.71063
1240,-74.014697,40.71308
1241,-74.01256,40.710888
1242,-74.011887,40.711963
1243,-74.011578,40.712962
1244,-74.01235,40.710893
1245,-74.013361,40.712401
1246,-74.013352,40.710833
1247,-74.011283,40.712347
1248,-74.013088,40.710495
1249,-74.012257,40.71242
1250,-74.012051,40.71261
1251,-74.01478,40.712692
1252,-74.013382,40.710196
1253,-74.013436,40.710922
1254,-74.014173,40.712164
1255,-74.011726,40.711441
1256,-74.014573,40.712592
1257,-74.014521,40.711654
1258,-74.012596,40.710743
1259,-74.011347,40.712677
1260,-74.011462,40.711411
1261,-74.012156,40.710349
1262,-74.012067,40.710813
1263,-74.014029,40.712783
1264,-74.01232,40.711668
1265,-74.011478,40.711085
1266,-74.014134,40.713279
1267,-74.010822,40.711392
1268,-74.013565,40.712862
1269,-74.012208,40.713022
1270,-74.013894,40.712116
1271,-74.013541,40.710655
1272,-74.013043,40.713549
1273,-74.012663,40.710618
1274,-74.013072,40.711459
1275,-74.011212,40.712987
1276,-74.014188,40.711967
1277,-74.014257,40.711774
1278,-74.013516,40.711887
1279,-74.014178,40.712297
1280,-74.014667,40.713026
1281,-74.011598,40.711021
1282,-74.013298,40.710493
1283,-74.012936,40.713366
1284,-74.011374,40.713081
1285,-74.013244,40.712706
1286,-74.015328,40.711724
1287,-74.01434,40.711015
1288,-74.01154,40.711099
1289,-74.01365,40.710443
1290,-74.012123,40.711424
1291,-74.01111,40.711379
1292,-74.011018,40.711337
1293,-74.0136,40.71144
1294,-74.012111,40.711868
1295,-74.013443,40.712638
1296,-74.014711,40.711792
1297,-74.014707,40.711271
1298,-74.012248,40.710204
1299,-74.01387,40.71181
1300,-74.013148,40.712494
1301,-74.012473,40.711945
1302,-74.011022,40.712131
1303,-74.013256,40.710755
1304,-74.01143,40.712836
1305,-74.013568,40.711702
1306,-74.012823,40.710374
1307,-74.013529,40.713097
1308,-74.01137,40.712049
1309,-74.012845,40.71089
1310,-74.011934,40.711946
1311,-74.012282,40.713163
1312,-74.011904,40.712876
1313,-74.012684,40.712501
1314,-74.012397,40.710604
1315,-74.011781,40.711526
1316,-74.0125,40.711234
1317,-74.011794,40.711587
1318,-74.01364,40.711869
1319,-74.012752,40.710801
1320,-74.012893,40.712459
1321,-74.013265,40.710691
1322,-74.014311,40.71295
1323,-74.014307,40.711772
1324,-74.011926,40.710617
1325,-74.01339,40.711476
1326,-74.012265,40.711616
1327,-74.011654,40.711343
1328,-74.011728,40.713055
1329,-74.012142,40.712596
1330,-74.013945,40.711747
1331,-74.014933,40.711639
1332,-74.012484,40.711646
1333,-74.011774,40.711354
1334,-74.014119,40.710716
1335,-74.014187,40.712658
1336,-74.014861,40.712462
1337,-74.012739,40.713257
1338,-74.013664,40.713141
1339,-74.013416,40.711893
1340,-74.013215,40.713365
1341,-74.011155,40.711242
1342,-74.012853,40.712183
1343,-74.012143,40.710856
1344,-74.011516,40.711343
1345,-74.01153,40.712328
1346,-74.011681,40.712965
1347,-74.014087,40.710972
1348,-74.014968,40.712283
1349,-74.01204,40.712622
1350,-74.014609,40.710917
1351,-74.012561,40.711237
1352,-74.012431,40.713016
1353,-74.01419,40.711993
1354,-74.013928,40.710493
1355,-74.013381,40.712866
1356,-74.013485,40.712945
1357,-74.011334,40.712686
1358,-74.014037,40.711198
1359,-74.012428,40.71085
1360,-74.011732,40.712472
1361,-74.011593,40.71178
1362,-74.012938,40.712751
1363,-74.012662,40.710369
1364,-74.014404,40.711478
1365,-74.013906,40.710711
1366,-74.012689,40.710734
1367,-74.01303,40.710937
1368,-74.013321,40.712954
1369,-74.015008,40.711979
1370,-74.01153,40.711155
1371,-74.014278,40.713017
1372,-74.014255,40.71282
1373,-74.013363,40.712134
1374,-74.0139,40.710875
1375,-74.012024,40.711297
1376,-74.01393,40.712647
1377,-74.013962,40.713001
1378,-74.013459,40.712431
1379,-74.013648,40.711808
1380,-74.014215,40.711983
1381,-74.012735,40.712524
1382,-74.014101,40.712172
1383,-74.014109,40.710549
1384,-74.012547,40.711677
1385,-74.011368,40.712432
1386,-74.012091,40.713158
1387,-74.011812,40.711216
1388,-74.014074,40.710818
1389,-74.011583,40.712335
1390,-74.011178,40.71168
1391,-74.013155,40.712343
1392,-74.013056,40.71237
1393,-74.014865,40.712102
1394,-74.012884,40.713463
1395,-74.012729,40.710387
1396,-74.012622,40.712662
1397,-74.014433,40.712964
1398,-74.012463,40.712984
1399,-74.013407,40.710659
1400,-74.012938,40.713257
1401,-74.014197,40.711533
1402,-74.014456,40.711054
1403,-74.011229,40.711967
1404,-74.014254,40.712185
1405,-74.0119,40.711391
1406,-74.014804,40.711665
1407,-74.013279,40.713198
1408,-74.0131,40.710847
1409,-74.012466,40.712837
1410,-74.01411,40.71265
1411,-74.012038,40.71215
1412,-74.013131,40.712336
1413,-74.011568,40.71149
1414,-74.013134,40.712588
1415,-74.012954,40.710684
1416,-74.014466,40.710993
1417,-74.013184,40.712257
1418,-74.011857,40.711616
1419,-74.013235,40.71284
1420,-74.014731,40.711536
1421,-74.012463,40.711521
1422,-74.013429,40.711625
1423,-74.014378,40.710947
1424,-74.012887,40.713227
1425,-74.013972,40.711334
1426,-74.013601,40.713112
1427,-74.013401,40.712298
1428,-74.012165,40.71168
1429,-74.012881,40.711825
1430,-74.014508,40.712541
1431,-74.013653,40.712047
1432,-74.013102,40.711033
1433,-74.011683,40.711549
1434,-74.012728,40.713285
1435,-74.011216,40.711453
1436,-74.011697,40.712272
1437,-74.014417,40.712519
1438,-74.014382,40.712299
1439,-74.011688,40.711998
1440,-74.014393,40.71176
1441,-74.013169,40.712029
1442,-74.011597,40.711954
1443,-74.013525,40.71326
1444,-74.013386,40.712893
1445,-74.01146,40.711092
1446,-74.01416,40.712107
1447,-74.011612,40.710957
1448,-74.012114,40.712261
1449,-74.013353,40.710708
1450,-74.012855,40.712437
1451,-74.013238,40.711306
1452,-74.011227,40.711844
1453,-74.014005,40.711898
1454,-74.014153,40.710818
1455,-74.01474,40.711326
1456,-74.011612,40.711028
1457,-74.01403,40.711613
1458,-74.013745,40.710635
1459,-74.012909,40.712682
1460,-74.014259,40.712376
1461,-74.013427,40.711856
1462,-74.013355,40.713162
1463,-74.012046,40.712233
1464,-74.012436,40.712966
1465,-74.01333,40.71147
1466,-74.012911,40.711348
1467,-74.013332,40.711266
1468,-74.014509,40.712055
1469,-74.013334,40.711342
1470,-74.01467,40.711886
1471,-74.012282,40.713009
1472,-74.011906,40.712522
1473,-74.013352,40.710792
1474,-74.011374,40.712022
1475,-74.014589,40.711455
1476,-74.012964,40.711018
1477,-74.012379,40.712528
1478,-74.012552,40.712684
1479,-74.014762,40.71211
1480,-74.012324,40.712001
1481,-74.011993,40.711259
1482,-74.013795,40.711036
1483,-74.011966,40.712997
1484,-74.011359,40.711746
1485,-74.012796,40.710704
1486,-74.011525,40.711795
1487,-74.013392,40.711217
1488,-74.012932,40.71264
1489,-74.013287,40.711465
1490,-74.014254,40.712583
1491,-74.013199,40.712449
1492,-74.014627,40.711911
1493,-74.013356,40.71114
1494,-74.011974,40.710754
1495,-74.013863,40.712324
1496,-74.013727,40.711264
1497,-74.011435,40.712583
1498,-74.013298,40.710642
1499,-74.012572,40.71161
1500,-74.013767,40.711993
1501,-74.013872,40.712029
1502,-74.013071,40.71215
1503,-74.014483,40.711706
1504,-74.0128,40.712247
1505,-74.013787,40.712437
1506,-74.012893,40.711987
1507,-74.01352,40.712007
1508,-74.013163,40.712339
1509,-74.014274,40.711247
1510,-74.012655,40.712133
1511,-74.012861,40.71085
1512,-74.012323,40.711228
1513,-74.014117,40.711855
1514,-74.014272,40.711586
1515,-74.01148,40.71165
1516,-74.012415,40.710788
1517,-74.013447,40.712712
1518,-74.014327,40.711545
1519,-74.012553,40.712676
1520,-74.012856,40.71176
1521,-74.01224,40.711872
1522,-74.012505,40.710796
1523,-74.012639,40.71077
1524,-74.012755,40.713125
1525,-74.013499,40.712704
1526,-74.014125,40.712581
1527,-74.012655,40.712484
1528,-74.014523,40.711772
1529,-74.013083,40.711209
1530,-74.014077,40.712324
1531,-74.013791,40.712873
1532,-74.012921,40.711253
1533,-74.013381,40.710893
1534,-74.012046,40.712811
1535,-74.013076,40.710642
1536,-74.014139,40.711804
1537,-74.013254,40.711821
1538,-74.01275,40.711924
1539,-74.013034,40.711313
1540,-74.012543,40.71287
1541,-74.013748,40.712928
1542,-74.01156,40.71173
1543,-74.013851,40.711564
1544,-74.011906,40.712563
1545,-74.011454,40.711823
1546,-74.014432,40.711254
1547,-74.014381,40.711114
1548,-74.014125,40.712738
1549,-74.014528,40.711661
1550,-74.013494,40.710774
1551,-74.013537,40.712514
1552,-74.013779,40.711418
1553,-74.012284,40.712763
1554,-74.013376,40.712829
1555,-74.013785,40.712978
1556,-74.012272,40.710815
1557,-74.013201,40.712455
1558,-74.012829,40.711643
1559,-74.014121,40.711213
1560,-74.01318,40.712264
1561,-74.012928,40.711926
1562,-74.01167,40.711656
1563,-74.014517,40.71203
1564,-74.011792,40.712613
1565,-74.012889,40.712432
1566,-74.014634,40.711531
1567,-74.011928,40.711598
1568,-74.012368,40.71176
1569,-74.013405,40.712796
1570,-74.012356,40.712921
1571,-74.013176,40.712828
1572,-74.012425,40.712169
1573,-74.014258,40.712249
1574,-74.012059,40.712867
1575,-74.012137,40.711179
1576,-74.012099,40.711505
1577,-74.014306,40.711907
1578,-74.012996,40.71139
1579,-74.013225,40.710675
1580,-74.012275,40.71232
1581,-74.012666,40.711495
1582,-74.014659,40.711971
1583,-74.01348,40.712608
1584,-74.014079,40.711578
1585,-74.012069,40.711291
1586,-74.011409,40.711811
1587,-74.013617,40.711615
1588,-74.01246,40.711391
1589,-74.013648,40.712978
1590,-74.013705,40.711024
1591,-74.012174,40.711591
1592,-74.01205,40.712888
1593,-74.013246,40.711136
1594,-74.013392,40.711578
1595,-74.012108,40.711922
1596,-74.013523,40.712934
1597,-74.013418,40.712508
1598,-74.013379,40.712076
1599,-74.012897,40.711221
1600,-74.012718,40.712912
1601,-74.012528,40.711798
1602,-74.011781,40.712438
1603,-74.012958,40.711239
1604,-74.013614,40.711474
1605,-74.012285,40.711753
1606,-74.012491,40.711415
1607,-74.012467,40.712191
1608,-74.012744,40.711377
1609,-74.014174,40.71201
1610,-74.012697,40.712502
1611,-74.011852,40.712502
1612,-74.013092,40.710908
1613,-74.012089,40.711338
1614,-74.01306,40.712503
1615,-74.013607,40.712822
1616,-74.01296,40.711375
1617,-74.012588,40.711723
1618,-74.012419,40.710987
1619,-74.013876,40.711097
1620,-74.011691,40.711811
1621,-74.011553,40.711794
1622,-74.01281,40.710965
1623,-74.013839,40.712695
1624,-74.011566,40.712099
1625,-74.011879,40.711721
1626,-74.012258,40.711885
1627,-74.0137,40.711812
1628,-74.012983,40.712903
1629,-74.014069,40.712228
1630,-74.013823,40.711039
1631,-74.012032,40.712489
1632,-74.013051,40.712028
1633,-74.013303,40.712289
1634,-74.013526,40.711768
1635,-74.013565,40.712
1636,-74.011989,40.712655
1637,-74.013305,40.712961
1638,-74.012785,40.711491
1639,-74.011847,40.711835
1640,-74.01335,40.711947
1641,-74.012666,40.71139
1642,-74.013173,40.711468
1643,-74.013049,40.712058
1644,-74.012499,40.71111
1645,-74.014369,40.711327
1646,-74.012786,40.711509
1647,-74.014278,40.712398
1648,-74.013501,40.712848
1649,-74.012189,40.711301
1650,-74.014197,40.711861
1651,-74.012375,40.712041
1652,-74.012963,40.712664
1653,-74.013116,40.713036
1654,-74.011872,40.712642
1655,-74.013786,40.711226
1656,-74.012247,40.71212
1657,-74.012867,40.71152
1658,-74.011802,40.712394
1659,-74.014228,40.712388
1660,-74.012866,40.71175
1661,-74.011942,40.712628
1662,-74.01232,40.712357
1663,-74.013304,40.71265
1664,-74.013364,40.711281
1665,-74.013914,40.712682
1666,-74.012823,40.711411
1667,-74.013228,40.712363
1668,-74.012414,40.711869
1669,-74.013912,40.710981
1670,-74.011735,40.711964
1671,-74.013482,40.711041
1672,-74.014215,40.712499
1673,-74.013314,40.712747
1674,-74.011975,40.711533
1675,-74.013899,40.711152
1676,-74.012484,40.712749
1677,-74.01253,40.712719
1678,-74.012471,40.711867
1679,-74.014076,40.712604
1680,-74.013327,40.713007
1681,-74.012511,40.711335
1682,-74.013091,40.711477
1683,-74.013198,40.711451
1684,-74.012094,40.711209
1685,-74.011844,40.711591
1686,-74.012252,40.711017
1687,-74.01388,40.71236
1688,-74.014193,40.712042
1689,-74.01328,40.712411
1690,-74.013554,40.712657
1691,-74.013342,40.712147
1692,-74.012187,40.711037
1693,-74.012165,40.712334
1694,-74.012912,40.712299
1695,-74.01241,40.711232
1696,-74.013079,40.713019
1697,-74.012923,40.712847
1698,-74.011873,40.712478
1699,-74.013997,40.712637
1700,-74.011793,40.711449
1701,-74.013384,40.710904
1702,-74.012472,40.712535
1703,-74.013711,40.712625
1704,-74.013911,40.711225
1705,-74.013911,40.711747
1706,-74.01286,40.712846
1707,-74.013252,40.71114
1708,-74.012185,40.711182
1709,-74.012417,40.71195
1710,-74.012948,40.711617
1711,-74.012418,40.71165
1712,-74.012134,40.712584
1713,-74.012257,40.711952
1714,-74.012249,40.711743
1715,-74.012121,40.711287
1716,-74.013238,40.711711
1717,-74.012271,40.711713
1718,-74.011971,40.712411
1719,-74.013671,40.712731
1720,-74.013734,40.712358
1721,-74.013887,40.711504
1722,-74.012567,40.712267
1723,-74.013406,40.712862
1724,-74.013373,40.711174
1725,-74.013399,40.711225
1726,-74.012645,40.711858
1727,-74.013096,40.71258
1728,-74.011916,40.712373
1729,-74.013284,40.712799
1730,-74.013361,40.712226
1731,-74.012697,40.711627
1732,-74.014145,40.712346
1733,-74.012429,40.711102
1734,-74.013503,40.712413
1735,-74.013686,40.712173
1736,-74.012868,40.712092
1737,-74.012449,40.711117
1738,-74.012426,40.71187
1739,-74.012449,40.712174
1740,-74.012183,40.711717
1741,-74.013608,40.711304
1742,-74.01228,40.712454
1743,-74.012611,40.710965
1744,-74.012168,40.711892
1745,-74.014048,40.712116
1746,-74.012643,40.71145
1747,-74.012944,40.711387
1748,-74.012529,40.711383
1749,-74.013324,40.711114
1750,-74.013488,40.711823
1751,-74.013811,40.711234
1752,-74.012253,40.71181
1753,-74.014231,40.712333
1754,-74.012882,40.712457
1755,-74.013838,40.711903
1756,-74.012832,40.711696
1757,-74.013408,40.711546
1758,-74.013175,40.712006
1759,-74.012824,40.712244
1760,-74.013099,40.711584
1761,-74.013224,40.711292
1762,-74.012016,40.712277
1763,-74.012349,40.711166
1764,-74.012642,40.712001
1765,-74.013982,40.712021
1766,-74.013628,40.712258
1767,-74.013765,40.711788
1768,-74.012256,40.711706
1769,-74.014336,40.712113
1770,-74.01371,40.712318
1771,-74.012829,40.711527
1772,-74.01386,40.71269
1773,-74.012422,40.711225
1774,-74.012048,40.712063
1775,-74.012711,40.711241
1776,-74.011675,40.711666
1777,-74.013096,40.711588
1778,-74.012888,40.710844
1779,-74.012299,40.711444
1780,-74.013787,40.711057
1781,-74.012675,40.711721
1782,-74.012941,40.711573
1783,-74.01348,40.712154
1784,-74.012675,40.712738
1785,-74.014261,40.712286
1786,-74.013175,40.712787
1787,-74.013071,40.710955
1788,-74.012992,40.711613
1789,-74.012607,40.711886
1790,-74.013182,40.711788
1791,-74.012795,40.712179
1792,-74.012826,40.712379
1793,-74.014349,40.712045
1794,-74.012537,40.712698
1795,-74.012164,40.711203
1796,-74.013085,40.711627
1797,-74.01233,40.711119
1798,-74.01401,40.711918
1799,-74.011927,40.711794
1800,-73.999929,40.723278
1801,-73.996866,40.728934
1802,-73.993791,40.738979
1803,-73.993637,40.725325
1804,-73.996718,40.737299
1805,-73.994505,40.72723
1806,-73.993733,40.735569
1807,-74.000597,40.739456
1808,-74.006662,40.7312
1809,-73.994686,40.732135
1810,-74.002695,40.725002
1811,-73.992129,40.725605
1812,-73.992534,40.727513
1813,-73.99828,40.733706
1814,-73.999485,40.734242
1815,-73.996765,40.733991
1816,-73.998565,40.730667
1817,-73.999548,40.723127
1818,-73.99183,40.723123
1819,-74.003292,40.727463
1820,-74.002033,40.72488
1821,-73.995472,40.724434
1822,-74.008725,40.731166
1823,-74.002343,40.722767
1824,-74.003277,40.735459
1825,-73.992587,40.737302
1826,-73.997905,40.722446
1827,-74.000572,40.727303
1828,-74.003798,40.727869
1829,-73.99584,40.735112
1830,-74.004334,40.731734
1831,-74.008507,40.729327
1832,-74.000191,40.731291
1833,-73.98877,40.734898
1834,-73.993772,40.738417
1835,-74.003942,40.726398
1836,-73.999184,40.731293
1837,-73.992523,40.73035
1838,-73.998024,40.727775
1839,-73.994306,40.728805
1840,-73.997003,40.727012
1841,-73.994478,40.73549
1842,-73.996264,40.73227
1843,-74.004455,40.725656
1844,-73.986062,40.73001
1845,-74.008586,40.730598
1846,-74.002991,40.734218
1847,-74.002329,40.727628
1848,-73.999949,40.724545
1849,-74.005169,40.732362
1850,-74.003566,40.72925
1851,-73.998808,40.734396
1852,-74.00008,40.726737
1853,-73.99297,40.729076
1854,-73.990561,40.727116
1855,-74.004145,40.737297
1856,-73.995663,40.726002
1857,-73.996927,40.732921
1858,-73.995849,40.72871
1859,-74.001731,40.736668
1860,-74.006043,40.734404
1861,-73.994635,40.731376
1862,-74.000718,40.731792
1863,-74.001256,40.738857
1864,-74.004816,40.726256
1865,-73.994719,40.730094
1866,-73.993627,40.731668
1867,-73.997156,40.723777
1868,-73.99094,40.72604
1869,-73.991367,40.732349
1870,-73.995681,40.7396
1871,-73.988848,40.734576
1872,-73.990954,40.727935
1873,-74.006393,40.734132
1874,-74.005639,40.731769
1875,-73.990434,40.729233
1876,-73.996225,40.723216
1877,-73.999165,40.72951
1878,-73.99019,40.728093
1879,-74.00852,40.728978
1880,-74.003737,40.734933
1881,-74.003204,40.729764
1882,-73.999045,40.728495
1883,-73.988836,40.732626
1884,-73.99587,40.735651
1885,-74.003455,40.734463
1886,-73.988046,40.728934
1887,-73.996075,40.728972
1888,-73.988822,40.727454
1889,-73.995422,40.731101
1890,-74.002095,40.72655
1891,-73.996275,40.731106
1892,-74.002005,40.73193
1893,-73.997755,40.73252
1894,-74.00539,40.729827
1895,-73.994672,40.726435
1896,-73.990974,40.732804
1897,-74.000389,40.72333
1898,-74.003278,40.736474
1899,-74.004506,40.724275
1900,-74.002189,40.734383
1901,-73.99475,40.725978
1902,-73.996089,40.732944
1903,-74.002942,40.728403
1904,-73.995254,40.728502
1905,-73.998644,40.726798
1906,-73.994161,40.729837
1907,-73.994352,40.72974
1908,-73.995764,40.732216
1909,-73.999038,40.725957
1910,-73.995199,40.725758
1911,-73.996576,40.732328
1912,-73.998955,40.726441
1913,-74.001215,40.734816
1914,-74.003309,40.733119
1915,-73.996822,40.735927
1916,-74.003467,40.728808
1917,-74.001994,40.729873
1918,-73.99837,40.73209
1919,-74.003103,40.730175
1920,-73.996189,40.733323
1921,-73.990716,40.731355
1922,-73.99996,40.733758
1923,-73.992805,40.727513
1924,-73.996327,40.726328
1925,-73.990951,40.730173
1926,-74.0028,40.734308
1927,-73.991554,40.733069
1928,-73.992096,40.730941
1929,-73.995065,40.733702
1930,-73.993545,40.734262
1931,-73.997875,40.729944
1932,-73.993864,40.726468
1933,-73.998724,40.732547
1934,-74.002791,40.729522
1935,-74.002664,40.728505
1936,-73.995558,40.72996
1937,-73.992225,40.729509
1938,-73.997244,40.726983
1939,-73.995893,40.735804
1940,-73.999921,40.731565
1941,-74.002942,40.729297
1942,-73.997125,40.726829
1943,-73.993419,40.73471
1944,-73.998964,40.730443
1945,-74.00302,40.729603
1946,-73.995644,40.732856
1947,-73.990745,40.732094
1948,-73.999448,40.73078
1949,-73.9945,40.729307
1950,-73.991533,40.731854
1951,-74.00231,40.732838
1952,-73.999206,40.729557
1953,-73.997006,40.736072
1954,-73.99737,40.727213
1955,-74.002426,40.729074
1956,-74.000011,40.733653
1957,-73.994513,40.728975
1958,-73.998138,40.729652
1959,-73.996229,40.725676
1960,-74.002315,40.733021
1961,-73.996541,40.734075
1962,-74.002281,40.73025
1963,-74.003984,40.732548
1964,-74.002693,40.73272
1965,-73.995561,40.73328
1966,-74.000773,40.730094
1967,-73.995875,40.730994
1968,-73.999664,40.728351
1969,-73.994327,40.727083
1970,-74.0002,40.727133
1971,-73.999339,40.727869
1972,-73.993426,40.727093
1973,-73.991973,40.727545
1974,-73.999147,40.725971
1975,-73.99636,40.731288
1976,-74.000519,40.734679
1977,-73.991479,40.733708
1978,-73.99421,40.726854
1979,-73.993251,40.731509
1980,-74.002382,40.731072
1981,-74.002313,40.72803
1982,-73.992897,40.734329
1983,-74.002462,40.729146
1984,-73.995334,40.735709
1985,-73.992941,40.729066
1986,-74.003254,40.73175
1987,-73.998423,40.735339
1988,-74.000006,40.733115
1989,-73.99318,40.729642
1990,-73.990987,40.728729
1991,-73.991805,40.730053
1992,-73.992894,40.734465
1993,-73.998308,40.729839
1994,-74.001595,40.730504
1995,-73.993997,40.730346
1996,-73.994717,40.731648
1997,-73.996416,40.732994
1998,-73.99771,40.727233
1999,-73.991636,40.731511
2000,-73.995466,40.729412
2001,-73.993774,40.731331
2002,-73.995125,40.73275
2003,-74.000193,40.73147
2004,-73.995545,40.733386
2005,-73.998582,40.732071
2006,-73.995642,40.731186
2007,-73.99818,40.727684
2008,-73.99607,40.729534
2009,-73.997285,40.730276
2010,-73.998646,40.730096
2011,-73.998334,40.729482
2012,-73.997659,40.733115
2013,-73.9988,40.733161
2014,-73.996026,40.728111
2015,-73.997146,40.728051
2016,-73.994856,40.732467
2017,-73.995594,40.730646
2018,-73.997456,40.732916
2019,-73.993983,40.730272
2020,-74.000884,40.732144
2021,-73.997382,40.733782
2022,-73.998393,40.730335
2023,-74.000415,40.728594
2024,-73.997938,40.727795
2025,-73.994695,40.729107
2026,-74.000417,40.730129
2027,-73.995568,40.730159
2028,-73.998666,40.728243
2029,-73.995778,40.728838
2030,-73.99982,40.729637
2031,-73.995877,40.733796
2032,-73.998534,40.731708
2033,-73.999087,40.729886
2034,-73.995272,40.728342
2035,-73.998751,40.730559
2036,-73.994068,40.729857
2037,-74.000497,40.729244
2038,-73.999057,40.731924
2039,-73.995224,40.728092
2040,-74.0013,40.731996
2041,-74.001361,40.730919
2042,-73.994344,40.728808
2043,-73.996648,40.727996
2044,-73.99502,40.730288
2045,-73.994153,40.732516
2046,-73.994216,40.730578
2047,-73.996759,40.731565
2048,-73.994196,40.731335
2049,-73.999167,40.729748
2050,-73.997219,40.729145
2051,-73.999568,40.731971
2052,-73.994452,40.73276
2053,-73.994196,40.730904
2054,-73.99867,40.728757
2055,-73.996121,40.732135
2056,-73.993242,40.730733
2057,-73.998159,40.731297
2058,-73.998905,40.728521
2059,-73.996442,40.731819
2060,-73.995082,40.732569
2061,-74.000185,40.73217
2062,-73.99787,40.732976
2063,-73.999973,40.731619
2064,-73.99844,40.732193
2065,-73.999415,40.733103
2066,-73.998386,40.729375
2067,-74.000786,40.731288
2068,-73.99719,40.72978
